FIPS code;GeoName;State;2001 Real GDP (thousands of chained 2012 dollars) ;2002 Real GDP (thousands of chained 2012 dollars) ;2003 Real GDP (thousands of chained 2012 dollars) ;2004 Real GDP (thousands of chained 2012 dollars) ;2005 Real GDP (thousands of chained 2012 dollars) ;2006 Real GDP (thousands of chained 2012 dollars) ;2007 Real GDP (thousands of chained 2012 dollars) ;2008 Real GDP (thousands of chained 2012 dollars) ;2009 Real GDP (thousands of chained 2012 dollars) ;2010 Real GDP (thousands of chained 2012 dollars) ;2011 Real GDP (thousands of chained 2012 dollars) ;2012 Real GDP (thousands of chained 2012 dollars) ;2013 Real GDP (thousands of chained 2012 dollars) ;2014 Real GDP (thousands of chained 2012 dollars) ;2015 Real GDP (thousands of chained 2012 dollars) ;2016 Real GDP (thousands of chained 2012 dollars) ;2017 Real GDP (thousands of chained 2012 dollars) ;2018 Real GDP (thousands of chained 2012 dollars) ;2019 Real GDP (thousands of chained 2012 dollars) ;2020 Real GDP (thousands of chained 2012 dollars) ;2021 Real GDP (thousands of chained 2012 dollars) ;2001 Chain-type quantity indexes for real GDP ;2002 Chain-type quantity indexes for real GDP ;2003 Chain-type quantity indexes for real GDP ;2004 Chain-type quantity indexes for real GDP ;2005 Chain-type quantity indexes for real GDP ;2006 Chain-type quantity indexes for real GDP ;2007 Chain-type quantity indexes for real GDP ;2008 Chain-type quantity indexes for real GDP ;2009 Chain-type quantity indexes for real GDP ;2010 Chain-type quantity indexes for real GDP ;2011 Chain-type quantity indexes for real GDP ;2012 Chain-type quantity indexes for real GDP ;2013 Chain-type quantity indexes for real GDP ;2014 Chain-type quantity indexes for real GDP ;2015 Chain-type quantity indexes for real GDP ;2016 Chain-type quantity indexes for real GDP ;2017 Chain-type quantity indexes for real GDP ;2018 Chain-type quantity indexes for real GDP ;2019 Chain-type quantity indexes for real GDP ;2020 Chain-type quantity indexes for real GDP ;2021 Chain-type quantity indexes for real GDP ;2001 Chain-type quantity indexes for real GDP ;2002 Chain-type quantity indexes for real GDP ;2003 Chain-type quantity indexes for real GDP ;2004 Chain-type quantity indexes for real GDP ;2005 Chain-type quantity indexes for real GDP ;2006 Chain-type quantity indexes for real GDP ;2007 Chain-type quantity indexes for real GDP ;2008 Chain-type quantity indexes for real GDP ;2009 Chain-type quantity indexes for real GDP ;2010 Chain-type quantity indexes for real GDP ;2011 Chain-type quantity indexes for real GDP ;2012 Chain-type quantity indexes for real GDP ;2013 Chain-type quantity indexes for real GDP ;2014 Chain-type quantity indexes for real GDP ;2015 Chain-type quantity indexes for real GDP ;2016 Chain-type quantity indexes for real GDP ;2017 Chain-type quantity indexes for real GDP ;2018 Chain-type quantity indexes for real GDP ;2019 Chain-type quantity indexes for real GDP ;2020 Chain-type quantity indexes for real GDP ;2021 Chain-type quantity indexes for real GDP 
1053;Escambia County;Alabama;1160030.0;1159683.0;1137053.0;1228510.0;1318124.0;1333634.0;1372246.0;1275326.0;1238349.0;1188177.0;1171842.0;1205440.0;1231335.0;1195066.0;1219146.0;1239022.0;1235020.0;1213865.0;1210415.0;1176516.0;1176856.0;96.233;96.204;94.327;101.914;109.348;110.635;113.838;105.798;102.73;98.568;97.213;100.0;102.148;99.139;101.137;102.786;102.454;100.699;100.413;97.601;97.629;96.233;96.204;94.327;101.914;109.348;110.635;113.838;105.798;102.73;98.568;97.213;100.0;102.148;99.139;101.137;102.786;102.454;100.699;100.413;97.601;97.629
1055;Etowah County;Alabama;2638640.0;2676509.0;2718854.0;2883531.0;2925703.0;2836172.0;2818873.0;2782811.0;2758102.0;2771244.0;2802342.0;2718162.0;2761488.0;2740766.0;2808719.0;2805072.0;2803969.0;2833867.0;2766052.0;2558388.0;2596715.0;97.074;98.468;100.025;106.084;107.635;104.342;103.705;102.378;101.469;101.953;103.097;100.0;101.594;100.832;103.332;103.197;103.157;104.257;101.762;94.122;95.532;97.074;98.468;100.025;106.084;107.635;104.342;103.705;102.378;101.469;101.953;103.097;100.0;101.594;100.832;103.332;103.197;103.157;104.257;101.762;94.122;95.532
1057;Fayette County;Alabama;385868.0;365258.0;372575.0;394819.0;407434.0;401841.0;384601.0;469992.0;454493.0;505864.0;461991.0;456089.0;396408.0;335071.0;340211.0;336911.0;318927.0;316011.0;320650.0;310902.0;324913.0;84.604;80.085;81.689;86.566;89.332;88.106;84.326;103.048;99.65;110.914;101.294;100.0;86.915;73.466;74.593;73.87;69.926;69.287;70.304;68.167;71.239;84.604;80.085;81.689;86.566;89.332;88.106;84.326;103.048;99.65;110.914;101.294;100.0;86.915;73.466;74.593;73.87;69.926;69.287;70.304;68.167;71.239
1059;Franklin County;Alabama;773864.0;753252.0;779206.0;856246.0;888789.0;838949.0;851980.0;822223.0;790745.0;818965.0;878491.0;881771.0;917362.0;846784.0;846293.0;847580.0;903973.0;959027.0;930523.0;878485.0;955433.0;87.762;85.425;88.368;97.105;100.796;95.144;96.621;93.247;89.677;92.877;99.628;100.0;104.036;96.032;95.976;96.122;102.518;108.761;105.529;99.627;108.354;87.762;85.425;88.368;97.105;100.796;95.144;96.621;93.247;89.677;92.877;99.628;100.0;104.036;96.032;95.976;96.122;102.518;108.761;105.529;99.627;108.354
1061;Geneva County;Alabama;477911.0;480296.0;483294.0;487461.0;519897.0;514198.0;516773.0;518598.0;504095.0;510554.0;465456.0;475968.0;501851.0;501199.0;524453.0;535355.0;501629.0;500911.0;527824.0;510787.0;530408.0;100.408;100.909;101.539;102.415;109.229;108.032;108.573;108.956;105.909;107.266;97.791;100.0;105.438;105.301;110.187;112.477;105.391;105.24;110.895;107.315;111.438;100.408;100.909;101.539;102.415;109.229;108.032;108.573;108.956;105.909;107.266;97.791;100.0;105.438;105.301;110.187;112.477;105.391;105.24;110.895;107.315;111.438
1063;Greene County;Alabama;298662.0;333712.0;344038.0;375138.0;390369.0;383167.0;371189.0;321131.0;305229.0;299825.0;331808.0;280957.0;286633.0;273268.0;244475.0;234956.0;209487.0;209421.0;217745.0;197909.0;176400.0;106.302;118.777;122.452;133.522;138.943;136.379;132.116;114.299;108.639;106.716;118.099;100.0;102.021;97.263;87.015;83.627;74.562;74.539;77.501;70.441;62.786;106.302;118.777;122.452;133.522;138.943;136.379;132.116;114.299;108.639;106.716;118.099;100.0;102.021;97.263;87.015;83.627;74.562;74.539;77.501;70.441;62.786
1065;Hale County;Alabama;265843.0;280792.0;314907.0;330305.0;347372.0;368430.0;319693.0;308725.0;300834.0;309458.0;298943.0;294981.0;291376.0;278687.0;282297.0;292543.0;269827.0;245774.0;242546.0;248887.0;221635.0;90.122;95.19;106.755;111.975;117.761;124.9;108.377;104.659;101.984;104.908;101.343;100.0;98.778;94.476;95.7;99.174;91.473;83.319;82.224;84.374;75.135;90.122;95.19;106.755;111.975;117.761;124.9;108.377;104.659;101.984;104.908;101.343;100.0;98.778;94.476;95.7;99.174;91.473;83.319;82.224;84.374;75.135
1067;Henry County;Alabama;329531.0;354849.0;337475.0;344899.0;374767.0;372654.0;350085.0;348129.0;329744.0;319584.0;334712.0;328162.0;352849.0;344072.0;366314.0;378552.0;389862.0;394475.0;407312.0;402101.0;415374.0;100.417;108.132;102.838;105.1;114.202;113.558;106.68;106.084;100.482;97.386;101.996;100.0;107.523;104.848;111.626;115.355;118.802;120.207;124.119;122.531;126.576;100.417;108.132;102.838;105.1;114.202;113.558;106.68;106.084;100.482;97.386;101.996;100.0;107.523;104.848;111.626;115.355;118.802;120.207;124.119;122.531;126.576
1069;Houston County;Alabama;3787789.0;3974861.0;4050574.0;4217739.0;4283885.0;4394184.0;4410108.0;4234994.0;4113444.0;4099204.0;4142515.0;4213275.0;4371341.0;4441293.0;4487579.0;4710544.0;4851279.0;4866067.0;4939434.0;4905327.0;5108440.0;89.901;94.341;96.138;100.106;101.676;104.294;104.672;100.516;97.631;97.293;98.321;100.0;103.752;105.412;106.51;111.802;115.143;115.494;117.235;116.426;121.246;89.901;94.341;96.138;100.106;101.676;104.294;104.672;100.516;97.631;97.293;98.321;100.0;103.752;105.412;106.51;111.802;115.143;115.494;117.235;116.426;121.246
1071;Jackson County;Alabama;1534751.0;1580559.0;1580518.0;1755015.0;1826404.0;1810909.0;1786404.0;1695953.0;1502826.0;1548503.0;1509215.0;1533684.0;1562686.0;1536059.0;1424146.0;1382694.0;1375060.0;1435528.0;1381528.0;1319922.0;1394081.0;100.07;103.056;103.054;114.431;119.086;118.076;116.478;110.58;97.988;100.966;98.405;100.0;101.891;100.155;92.858;90.155;89.657;93.6;90.079;86.062;90.898;100.07;103.056;103.054;114.431;119.086;118.076;116.478;110.58;97.988;100.966;98.405;100.0;101.891;100.155;92.858;90.155;89.657;93.6;90.079;86.062;90.898
1073;Jefferson County;Alabama;37681822.0;38747493.0;39024301.0;40928433.0;41697036.0;41121019.0;40981513.0;40929200.0;38983354.0;39024448.0;39954163.0;40592532.0;39863125.0;39452496.0;39416299.0;39851104.0;40168804.0;40883442.0;41169111.0;40222939.0;42384437.0;92.829;95.455;96.137;100.827;102.721;101.302;100.958;100.829;96.036;96.137;98.427;100.0;98.203;97.192;97.102;98.173;98.956;100.717;101.42;99.09;104.414;92.829;95.455;96.137;100.827;102.721;101.302;100.958;100.829;96.036;96.137;98.427;100.0;98.203;97.192;97.102;98.173;98.956;100.717;101.42;99.09;104.414
1075;Lamar County;Alabama;363789.0;342400.0;320993.0;343352.0;360305.0;350977.0;340172.0;309853.0;286451.0;287810.0;305015.0;321445.0;312541.0;309333.0;303713.0;300536.0;307510.0;304310.0;300735.0;290232.0;296383.0;113.173;106.519;99.859;106.815;112.089;109.187;105.826;96.394;89.113;89.536;94.889;100.0;97.23;96.232;94.484;93.495;95.665;94.669;93.557;90.29;92.203;113.173;106.519;99.859;106.815;112.089;109.187;105.826;96.394;89.113;89.536;94.889;100.0;97.23;96.232;94.484;93.495;95.665;94.669;93.557;90.29;92.203
1077;Lauderdale County;Alabama;2243515.0;2203752.0;2233297.0;2362525.0;2440837.0;2462690.0;2463328.0;2421625.0;2414880.0;2430322.0;2454107.0;2513592.0;2523452.0;2416447.0;2374393.0;2335953.0;2365138.0;2363762.0;2358530.0;2343835.0;2441824.0;89.255;87.673;88.849;93.99;97.106;97.975;98.0;96.341;96.073;96.687;97.633;100.0;100.392;96.135;94.462;92.933;94.094;94.039;93.831;93.246;97.145;89.255;87.673;88.849;93.99;97.106;97.975;98.0;96.341;96.073;96.687;97.633;100.0;100.392;96.135;94.462;92.933;94.094;94.039;93.831;93.246;97.145
1079;Lawrence County;Alabama;675334.0;679818.0;823120.0;1073074.0;738194.0;667965.0;811658.0;824750.0;925165.0;905507.0;839975.0;799563.0;713246.0;618469.0;511795.0;457839.0;477529.0;503782.0;506633.0;524754.0;529939.0;84.463;85.024;102.946;134.208;92.325;83.541;101.513;103.15;115.709;113.25;105.054;100.0;89.204;77.351;64.009;57.261;59.724;63.007;63.364;65.63;66.279;84.463;85.024;102.946;134.208;92.325;83.541;101.513;103.15;115.709;113.25;105.054;100.0;89.204;77.351;64.009;57.261;59.724;63.007;63.364;65.63;66.279
1081;Lee County;Alabama;2959582.0;3114486.0;3312376.0;3713798.0;3914405.0;4039378.0;4171738.0;4233694.0;4165524.0;4291653.0;4618312.0;4848573.0;4876619.0;4935200.0;5119613.0;5267271.0;5434635.0;5378758.0;5600186.0;5605471.0;5898376.0;61.04;64.235;68.317;76.596;80.733;83.311;86.041;87.318;85.912;88.514;95.251;100.0;100.578;101.787;105.59;108.635;112.087;110.935;115.502;115.611;121.652;61.04;64.235;68.317;76.596;80.733;83.311;86.041;87.318;85.912;88.514;95.251;100.0;100.578;101.787;105.59;108.635;112.087;110.935;115.502;115.611;121.652
1083;Limestone County;Alabama;2215527.0;2367745.0;2548879.0;2677309.0;2770304.0;2919374.0;2867902.0;2871519.0;2680044.0;2888081.0;2990908.0;3122053.0;3180492.0;3173690.0;3207964.0;3297593.0;3401464.0;3375489.0;3549292.0;3521359.0;3679491.0;70.964;75.839;81.641;85.755;88.733;93.508;91.859;91.975;85.842;92.506;95.799;100.0;101.872;101.654;102.752;105.623;108.95;108.118;113.685;112.79;117.855;70.964;75.839;81.641;85.755;88.733;93.508;91.859;91.975;85.842;92.506;95.799;100.0;101.872;101.654;102.752;105.623;108.95;108.118;113.685;112.79;117.855
1085;Lowndes County;Alabama;382069.0;327274.0;389530.0;436046.0;421017.0;461054.0;474895.0;421752.0;430515.0;495309.0;505552.0;457929.0;456072.0;450871.0;409660.0;422130.0;417088.0;398202.0;376457.0;363418.0;372001.0;83.434;71.468;85.063;95.221;91.939;100.682;103.705;92.1;94.013;108.163;110.399;100.0;99.594;98.459;89.459;92.182;91.081;86.957;82.209;79.361;81.235;83.434;71.468;85.063;95.221;91.939;100.682;103.705;92.1;94.013;108.163;110.399;100.0;99.594;98.459;89.459;92.182;91.081;86.957;82.209;79.361;81.235
1087;Macon County;Alabama;445102.0;423256.0;427848.0;467962.0;477166.0;482939.0;482272.0;484832.0;482001.0;462855.0;479914.0;468004.0;497863.0;473117.0;440648.0;472720.0;487902.0;482414.0;482969.0;477692.0;512801.0;95.106;90.439;91.42;99.991;101.958;103.191;103.049;103.596;102.991;98.9;102.545;100.0;106.38;101.093;94.155;101.008;104.252;103.079;103.198;102.07;109.572;95.106;90.439;91.42;99.991;101.958;103.191;103.049;103.596;102.991;98.9;102.545;100.0;106.38;101.093;94.155;101.008;104.252;103.079;103.198;102.07;109.572
1089;Madison County;Alabama;13064625.0;13503561.0;14268135.0;15481305.0;16462722.0;17075505.0;17804952.0;18421232.0;18787387.0;19751451.0;20075032.0;19993933.0;20238227.0;20279326.0;20561067.0;21151856.0;21744624.0;22704370.0;23767682.0;23927196.0;25393993.0;65.343;67.538;71.362;77.43;82.339;85.403;89.052;92.134;93.965;98.787;100.406;100.0;101.222;101.427;102.837;105.791;108.756;113.556;118.874;119.672;127.008;65.343;67.538;71.362;77.43;82.339;85.403;89.052;92.134;93.965;98.787;100.406;100.0;101.222;101.427;102.837;105.791;108.756;113.556;118.874;119.672;127.008
1091;Marengo County;Alabama;617423.0;621792.0;618573.0;665099.0;714972.0;724967.0;700992.0;654513.0;676934.0;666837.0;636262.0;654497.0;665607.0;677369.0;647482.0;655314.0;640257.0;671275.0;686458.0;689416.0;702667.0;94.335;95.003;94.511;101.62;109.24;110.767;107.104;100.002;103.428;101.885;97.214;100.0;101.697;103.495;98.928;100.125;97.824;102.563;104.883;105.335;107.36;94.335;95.003;94.511;101.62;109.24;110.767;107.104;100.002;103.428;101.885;97.214;100.0;101.697;103.495;98.928;100.125;97.824;102.563;104.883;105.335;107.36
1093;Marion County;Alabama;742709.0;751096.0;738269.0;830892.0;905185.0;917695.0;874200.0;795519.0;779574.0;771593.0;755314.0;798185.0;798695.0;786496.0;803783.0;784859.0;794467.0;808736.0;788896.0;771661.0;822947.0;93.05;94.1;92.493;104.098;113.405;114.973;109.523;99.666;97.668;96.668;94.629;100.0;100.064;98.536;100.701;98.33;99.534;101.322;98.836;96.677;103.102;93.05;94.1;92.493;104.098;113.405;114.973;109.523;99.666;97.668;96.668;94.629;100.0;100.064;98.536;100.701;98.33;99.534;101.322;98.836;96.677;103.102
1095;Marshall County;Alabama;2508813.0;2512662.0;2582636.0;2800918.0;2870867.0;2846160.0;2899621.0;2764389.0;2650630.0;2678445.0;2739067.0;2819556.0;2986432.0;2891804.0;3048056.0;3026434.0;3153524.0;3232037.0;3287708.0;3246949.0;3449047.0;88.979;89.116;91.597;99.339;101.82;100.944;102.84;98.043;94.009;94.995;97.145;100.0;105.919;102.562;108.104;107.337;111.845;114.629;116.604;115.158;122.326;88.979;89.116;91.597;99.339;101.82;100.944;102.84;98.043;94.009;94.995;97.145;100.0;105.919;102.562;108.104;107.337;111.845;114.629;116.604;115.158;122.326
1097;Mobile County;Alabama;14555473.0;14674308.0;14895845.0;15390687.0;16161820.0;17265238.0;17276837.0;17395442.0;17284291.0;17353556.0;17874736.0;17793777.0;17925074.0;17849817.0;17820369.0;18113255.0;18166632.0;18403758.0;18666287.0;18356132.0;18885760.0;81.801;82.469;83.714;86.495;90.828;97.03;97.095;97.761;97.137;97.526;100.455;100.0;100.738;100.315;100.149;101.795;102.095;103.428;104.903;103.16;106.137;81.801;82.469;83.714;86.495;90.828;97.03;97.095;97.761;97.137;97.526;100.455;100.0;100.738;100.315;100.149;101.795;102.095;103.428;104.903;103.16;106.137
1099;Monroe County;Alabama;798545.0;772642.0;780626.0;871699.0;919379.0;955793.0;876726.0;813751.0;768094.0;737712.0;677011.0;650456.0;659195.0;635612.0;644077.0;641767.0;656428.0;628568.0;597186.0;589761.0;577141.0;122.767;118.785;120.012;134.014;141.344;146.942;134.786;125.105;118.085;113.415;104.082;100.0;101.343;97.718;99.019;98.664;100.918;96.635;91.81;90.669;88.729;122.767;118.785;120.012;134.014;141.344;146.942;134.786;125.105;118.085;113.415;104.082;100.0;101.343;97.718;99.019;98.664;100.918;96.635;91.81;90.669;88.729
1101;Montgomery County;Alabama;11024385.0;11217982.0;11471036.0;11906792.0;12474882.0;12768770.0;12746654.0;12547844.0;11982112.0;12144035.0;12236304.0;12223959.0;12206488.0;12047500.0;12230674.0;12527980.0;12539380.0;12514189.0;12610524.0;12387524.0;13020681.0;90.187;91.77;93.841;97.405;102.053;104.457;104.276;102.65;98.022;99.346;100.101;100.0;99.857;98.556;100.055;102.487;102.58;102.374;103.162;101.338;106.518;90.187;91.77;93.841;97.405;102.053;104.457;104.276;102.65;98.022;99.346;100.101;100.0;99.857;98.556;100.055;102.487;102.58;102.374;103.162;101.338;106.518
1103;Morgan County;Alabama;4196404.0;4132100.0;4371847.0;4803202.0;4811994.0;4964328.0;5002852.0;4792180.0;4576600.0;4659571.0;4523479.0;4571712.0;4676490.0;4827297.0;4825547.0;4973724.0;5019153.0;5081624.0;5124226.0;5166500.0;5327748.0;91.791;90.384;95.628;105.064;105.256;108.588;109.431;104.822;100.107;101.922;98.945;100.0;102.292;105.591;105.552;108.793;109.787;111.154;112.085;113.01;116.537;91.791;90.384;95.628;105.064;105.256;108.588;109.431;104.822;100.107;101.922;98.945;100.0;102.292;105.591;105.552;108.793;109.787;111.154;112.085;113.01;116.537
1105;Perry County;Alabama;185105.0;179970.0;195241.0;194370.0;221165.0;222356.0;208031.0;218746.0;212642.0;229708.0;214728.0;218779.0;228522.0;199909.0;195691.0;201532.0;198877.0;195744.0;194953.0;193180.0;172984.0;84.609;82.261;89.241;88.843;101.091;101.635;95.087;99.985;97.195;104.996;98.148;100.0;104.453;91.375;89.447;92.117;90.903;89.471;89.11;88.299;79.068;84.609;82.261;89.241;88.843;101.091;101.635;95.087;99.985;97.195;104.996;98.148;100.0;104.453;91.375;89.447;92.117;90.903;89.471;89.11;88.299;79.068
1107;Pickens County;Alabama;349981.0;340837.0;343300.0;366314.0;396727.0;354986.0;358595.0;326628.0;360547.0;352743.0;312301.0;361890.0;420329.0;430029.0;434007.0;424370.0;431133.0;425705.0;428181.0;408780.0;423622.0;96.709;94.182;94.863;101.222;109.626;98.092;99.089;90.256;99.629;97.472;86.297;100.0;116.148;118.828;119.928;117.265;119.134;117.634;118.318;112.957;117.058;96.709;94.182;94.863;101.222;109.626;98.092;99.089;90.256;99.629;97.472;86.297;100.0;116.148;118.828;119.928;117.265;119.134;117.634;118.318;112.957;117.058
1109;Pike County;Alabama;816714.0;858886.0;902923.0;988494.0;1039021.0;1066792.0;1095680.0;1137026.0;1139955.0;1212662.0;1149544.0;1165119.0;1161752.0;1222633.0;1249610.0;1291121.0;1297491.0;1280322.0;1289885.0;1263798.0;1343547.0;70.097;73.717;77.496;84.841;89.177;91.561;94.04;97.589;97.84;104.08;98.663;100.0;99.711;104.936;107.252;110.814;111.361;109.888;110.708;108.469;115.314;70.097;73.717;77.496;84.841;89.177;91.561;94.04;97.589;97.84;104.08;98.663;100.0;99.711;104.936;107.252;110.814;111.361;109.888;110.708;108.469;115.314
1111;Randolph County;Alabama;397517.0;421699.0;416922.0;471353.0;474142.0;464576.0;459663.0;431772.0;431314.0;427385.0;369895.0;400596.0;470347.0;480399.0;492864.0;473151.0;472877.0;482330.0;464735.0;436365.0;478246.0;99.232;105.268;104.075;117.663;118.359;115.971;114.745;107.783;107.668;106.687;92.336;100.0;117.412;119.921;123.033;118.112;118.043;120.403;116.011;108.929;119.384;99.232;105.268;104.075;117.663;118.359;115.971;114.745;107.783;107.668;106.687;92.336;100.0;117.412;119.921;123.033;118.112;118.043;120.403;116.011;108.929;119.384
1113;Russell County;Alabama;1103679.0;1070561.0;1035360.0;1120840.0;1147813.0;1199353.0;1170120.0;1156053.0;1202012.0;1253739.0;1244905.0;1248452.0;1291922.0;1302031.0;1252496.0;1290405.0;1321592.0;1315181.0;1320225.0;1319360.0;1348424.0;88.404;85.751;82.932;89.778;91.939;96.067;93.726;92.599;96.28;100.424;99.716;100.0;103.482;104.292;100.324;103.36;105.858;105.345;105.749;105.68;108.008;88.404;85.751;82.932;89.778;91.939;96.067;93.726;92.599;96.28;100.424;99.716;100.0;103.482;104.292;100.324;103.36;105.858;105.345;105.749;105.68;108.008
1115;St. Clair County;Alabama;1224888.0;1284152.0;1321153.0;1420305.0;1483856.0;1474573.0;1497922.0;1499359.0;1418162.0;1496027.0;1557639.0;1776142.0;1756411.0;1765199.0;1798584.0;1798594.0;1818468.0;1868906.0;1877841.0;1841006.0;1993244.0;68.963;72.3;74.383;79.966;83.544;83.021;84.336;84.417;79.845;84.229;87.698;100.0;98.889;99.384;101.264;101.264;102.383;105.223;105.726;103.652;112.223;68.963;72.3;74.383;79.966;83.544;83.021;84.336;84.417;79.845;84.229;87.698;100.0;98.889;99.384;101.264;101.264;102.383;105.223;105.726;103.652;112.223
1117;Shelby County;Alabama;5428866.0;5798148.0;6161070.0;6619941.0;7599599.0;8017703.0;8783889.0;8668491.0;8212393.0;8325717.0;8571060.0;8689553.0;9084746.0;9361574.0;9975204.0;10110101.0;10448919.0;10651870.0;10813881.0;10740227.0;11270557.0;62.476;66.726;70.902;76.183;87.457;92.268;101.086;99.758;94.509;95.813;98.636;100.0;104.548;107.734;114.795;116.348;120.247;122.582;124.447;123.599;129.702;62.476;66.726;70.902;76.183;87.457;92.268;101.086;99.758;94.509;95.813;98.636;100.0;104.548;107.734;114.795;116.348;120.247;122.582;124.447;123.599;129.702
1119;Sumter County;Alabama;308669.0;306194.0;309032.0;315803.0;336139.0;328083.0;329827.0;291416.0;314542.0;325925.0;325473.0;343390.0;342828.0;338805.0;317934.0;322120.0;307780.0;301854.0;297868.0;305383.0;289861.0;89.889;89.168;89.994;91.966;97.888;95.542;96.05;84.865;91.599;94.914;94.783;100.0;99.837;98.665;92.587;93.806;89.63;87.904;86.743;88.932;84.412;89.889;89.168;89.994;91.966;97.888;95.542;96.05;84.865;91.599;94.914;94.783;100.0;99.837;98.665;92.587;93.806;89.63;87.904;86.743;88.932;84.412
1121;Talladega County;Alabama;1986073.0;2135375.0;2348963.0;2707672.0;2927930.0;3008738.0;2929921.0;2763793.0;2218040.0;2471517.0;2549327.0;2699807.0;2804406.0;2776481.0;2779526.0;2825416.0;2863637.0;2892577.0;2876151.0;2758745.0;3007315.0;73.563;79.094;87.005;100.291;108.45;111.443;108.523;102.37;82.156;91.544;94.426;100.0;103.874;102.84;102.953;104.653;106.068;107.14;106.532;102.183;111.39;73.563;79.094;87.005;100.291;108.45;111.443;108.523;102.37;82.156;91.544;94.426;100.0;103.874;102.84;102.953;104.653;106.068;107.14;106.532;102.183;111.39
1123;Tallapoosa County;Alabama;937593.0;873347.0;943406.0;1065803.0;1172846.0;1034229.0;1033544.0;988251.0;920167.0;1043771.0;1118658.0;1157006.0;1119406.0;1150711.0;1194707.0;1250148.0;1186747.0;1210874.0;1264972.0;1214402.0;1299756.0;81.036;75.483;81.539;92.117;101.369;89.388;89.329;85.414;79.53;90.213;96.686;100.0;96.75;99.456;103.259;108.05;102.57;104.656;109.331;104.961;112.338;81.036;75.483;81.539;92.117;101.369;89.388;89.329;85.414;79.53;90.213;96.686;100.0;96.75;99.456;103.259;108.05;102.57;104.656;109.331;104.961;112.338
1125;Tuscaloosa County;Alabama;7237835.0;7652494.0;8197518.0;8846616.0;9361657.0;9413114.0;9880826.0;9507346.0;8677954.0;8996167.0;9926431.0;9419301.0;9567542.0;9280894.0;9101356.0;9394074.0;9774325.0;9883999.0;10369768.0;9860054.0;10323162.0;76.84;81.243;87.029;93.92;99.388;99.934;104.9;100.935;92.129;95.508;105.384;100.0;101.574;98.531;96.625;99.732;103.769;104.933;110.091;104.679;109.596;76.84;81.243;87.029;93.92;99.388;99.934;104.9;100.935;92.129;95.508;105.384;100.0;101.574;98.531;96.625;99.732;103.769;104.933;110.091;104.679;109.596
1127;Walker County;Alabama;1679067.0;1738106.0;1856071.0;1951832.0;2044854.0;1980361.0;1928289.0;1945900.0;1932590.0;1997711.0;1914883.0;1791224.0;1773197.0;1795176.0;1778206.0;1824222.0;1869322.0;1884077.0;1688108.0;1544659.0;1566603.0;93.739;97.035;103.62;108.966;114.16;110.559;107.652;108.635;107.892;111.528;106.904;100.0;98.994;100.221;99.273;101.842;104.36;105.184;94.243;86.235;87.46;93.739;97.035;103.62;108.966;114.16;110.559;107.652;108.635;107.892;111.528;106.904;100.0;98.994;100.221;99.273;101.842;104.36;105.184;94.243;86.235;87.46
1129;Washington County;Alabama;788084.0;716615.0;737537.0;802696.0;745876.0;820512.0;885625.0;792858.0;824346.0;898599.0;811234.0;747892.0;782531.0;831900.0;737171.0;774846.0;750303.0;735323.0;769783.0;745228.0;754413.0;105.374;95.818;98.615;107.328;99.73;109.71;118.416;106.012;110.223;120.151;108.469;100.0;104.632;111.233;98.567;103.604;100.322;98.319;102.927;99.644;100.872;105.374;95.818;98.615;107.328;99.73;109.71;118.416;106.012;110.223;120.151;108.469;100.0;104.632;111.233;98.567;103.604;100.322;98.319;102.927;99.644;100.872
1131;Wilcox County;Alabama;370360.0;363143.0;338285.0;396439.0;420985.0;437303.0;404812.0;371882.0;415276.0;390389.0;347464.0;341004.0;368788.0;360140.0;359262.0;390303.0;392182.0;415057.0;391223.0;369555.0;328916.0;108.609;106.492;99.203;116.256;123.455;128.24;118.712;109.055;121.78;114.482;101.894;100.0;108.148;105.612;105.354;114.457;115.008;121.716;114.727;108.373;96.455;108.609;106.492;99.203;116.256;123.455;128.24;118.712;109.055;121.78;114.482;101.894;100.0;108.148;105.612;105.354;114.457;115.008;121.716;114.727;108.373;96.455
1133;Winston County;Alabama;634471.0;632461.0;610403.0;656360.0;701256.0;707787.0;670020.0;618643.0;578729.0;620345.0;642059.0;632865.0;664221.0;621935.0;632909.0;623271.0;642517.0;644926.0;687995.0;723900.0;728005.0;100.254;99.936;96.451;103.712;110.807;111.839;105.871;97.753;91.446;98.022;101.453;100.0;104.955;98.273;100.007;98.484;101.525;101.906;108.711;114.385;115.033;100.254;99.936;96.451;103.712;110.807;111.839;105.871;97.753;91.446;98.022;101.453;100.0;104.955;98.273;100.007;98.484;101.525;101.906;108.711;114.385;115.033
2013;Aleutians East Borough County;Alaska;184075.0;140035.0;164578.0;202213.0;195631.0;190463.0;207402.0;219869.0;217522.0;133768.0;123780.0;121554.0;136629.0;135618.0;197359.0;214427.0;225648.0;196027.0;204322.0;185383.0;196383.0;151.434;115.204;135.395;166.356;160.941;156.689;170.625;180.881;178.95;110.048;101.831;100.0;112.401;111.57;162.363;176.404;185.635;161.267;168.091;152.511;161.56;151.434;115.204;135.395;166.356;160.941;156.689;170.625;180.881;178.95;110.048;101.831;100.0;112.401;111.57;162.363;176.404;185.635;161.267;168.091;152.511;161.56
